,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,11.4,11.4,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
1,11.4,11.4,11.4,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
2,11.4,11.4,11.4,11.4,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
3,11.4,11.4,11.4,11.4,11.4,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
4,11.4,11.4,11.4,11.4,11.4,11.4,13.5,13.5,13.5,13.5,13.5,13.5,13.5,13.5
5,11.4,11.4,11.4,11.4,11.4,11.4,11.4,13.5,13.5,13.5,13.5,13.5,13.5,13.5
6,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,13.5,13.5,13.5,13.5,13.5,13.5
7,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,13.5,13.5,13.5,13.5,13.5
8,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,13.5,13.5,13.5,13.5
9,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,13.5,13.5,13.5
10,11.3,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,13.5,13.5
11,11.3,11.3,11.3,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,13.5
12,11.3,11.3,11.3,11.3,11.3,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
13,11.3,11.3,11.3,11.3,11.3,11.3,11.4,11.4,11.4,11.4,11.4,11.4,11.4,11.4
