,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,25.3,25.3,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2
1,25.3,25.3,25.3,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2
2,25.3,25.3,25.3,25.3,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2
3,25.3,25.3,25.3,25.3,25.3,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2
4,25.3,25.3,25.3,25.3,25.3,25.3,26.2,26.2,26.2,26.2,26.2,26.2,26.2,26.2
5,25.3,25.3,25.3,25.3,25.3,25.3,25.3,26.2,26.2,26.2,26.2,26.2,26.2,26.2
6,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,26.2,26.2,26.2,26.2,26.2,26.2
7,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,26.2,26.2,26.2,26.2,26.2
8,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,26.2,26.2,26.2,26.2
9,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,26.2,26.2,26.2
10,24.2,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,26.2,26.2
11,24.2,24.2,24.2,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,26.2
12,24.2,24.2,24.2,24.2,24.2,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
13,24.2,24.2,24.2,24.2,24.2,24.2,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3
