,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,10.0,10.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
1,10.0,10.0,10.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
2,10.0,10.0,10.0,10.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
3,10.0,10.0,10.0,10.0,10.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
4,10.0,10.0,10.0,10.0,10.0,10.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2,12.2
5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.2,12.2,12.2,12.2,12.2,12.2,12.2
6,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.2,12.2,12.2,12.2,12.2,12.2
7,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.2,12.2,12.2,12.2,12.2
8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.2,12.2,12.2,12.2
9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.2,12.2,12.2
10,9.9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.2,12.2
11,9.9,9.9,9.9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,12.2
12,9.9,9.9,9.9,9.9,9.9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
13,9.9,9.9,9.9,9.9,9.9,9.9,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
