,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,11.5,11.5,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2
1,11.5,11.5,11.5,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2
2,11.5,11.5,11.5,11.5,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2
3,11.5,11.5,11.5,11.5,11.5,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2
4,11.5,11.5,11.5,11.5,11.5,11.5,13.2,13.2,13.2,13.2,13.2,13.2,13.2,13.2
5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,13.2,13.2,13.2,13.2,13.2,13.2,13.2
6,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,13.2,13.2,13.2,13.2,13.2,13.2
7,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,13.2,13.2,13.2,13.2,13.2
8,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,13.2,13.2,13.2,13.2
9,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,13.2,13.2,13.2
10,11.0,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,13.2,13.2
11,11.0,11.0,11.0,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,13.2
12,11.0,11.0,11.0,11.0,11.0,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
13,11.0,11.0,11.0,11.0,11.0,11.0,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5
