,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,22.4,22.4,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1
1,22.4,22.4,22.4,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1
2,22.4,22.4,22.4,22.4,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1
3,22.4,22.4,22.4,22.4,22.4,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1
4,22.4,22.4,22.4,22.4,22.4,22.4,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1
5,22.4,22.4,22.4,22.4,22.4,22.4,22.4,24.1,24.1,24.1,24.1,24.1,24.1,24.1
6,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,24.1,24.1,24.1,24.1,24.1,24.1
7,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,24.1,24.1,24.1,24.1,24.1
8,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,24.1,24.1,24.1,24.1
9,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,24.1,24.1,24.1
10,21.7,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,24.1,24.1
11,21.7,21.7,21.7,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,24.1
12,21.7,21.7,21.7,21.7,21.7,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4
13,21.7,21.7,21.7,21.7,21.7,21.7,22.4,22.4,22.4,22.4,22.4,22.4,22.4,22.4
